species,biomass_min,treeheight_min,soilmoisture_min,peatmap_min,biomass_max,treeheight_max,soilmoisture_max,peatmap_max,s2_NDVI_mean_min,hii_hii_mean_min,hii_population_density_mean_min,hii_power_mean_min,hii_roads_mean_min,dem_b1_mean_min,bioclim_bio01_mean_min,bioclim_bio12_mean_min,s2_NDVI_std_min,hii_hii_std_min,dem_b1_std_min,s2_NDVI_mean_max,hii_hii_mean_max,hii_population_density_mean_max,hii_power_mean_max,hii_roads_mean_max,dem_b1_mean_max,bioclim_bio01_mean_max,bioclim_bio12_mean_max,s2_NDVI_std_max,hii_hii_std_max,dem_b1_std_max,n_occ,AOO2km,EOOkm2,RedListCategory
Cladonia ramulosa,26.26120125,25.248500625,17.703635625,0.527869375,187.129365625,110.389625,72.03285187499998,1.8431024999999963,0.1111321818535319,548.0452492926711,131.19840952361096,0.0,43.17642887424745,13.764096555162547,52.975815751643594,527.8106312112034,0.0693615004859189,112.7164271418066,7.060304844849031,0.8319819989577935,3665.761480284887,787.5607241227322,884.4271534869337,863.5865102869626,254.44920534722016,76.7309610493429,927.5237743561262,0.4444640743701804,1167.8368601224545,50.24046446184715,38,124,113316.84914286,LC
Xylographa trunciseda,31.9378,25.973585,17.740630000000003,0.3405700000000001,151.4217749999999,99.95007,81.72132999999998,2.2600249999999997,0.2373181097355247,44.84058219205268,15.486469219983272,0.0,7.960183051019696,34.08370376906146,-1.7867234453469285,514.5210912909083,0.0775319944974054,8.137889699738952,7.697825229128393,0.7973503468559585,2040.7246508028709,406.7022172307815,627.700177280991,764.7884564872263,772.2070385361452,67.50761697021956,1026.8765659410503,0.4783536187454694,733.3495035082449,75.94530826759372,50,176,250638.365950739,LC
Rinodina mniaroea,15.144615000000002,1.4755325,11.3761125,0.8618725,254.7550125,46.024205,40.5771875,1.46077,0.2002442387629815,88.65584020033101,10.00680060073351,0.0,53.73020731601795,666.3829424388103,-11.838672851636982,662.5037362435526,0.0820382707487998,11.163249376921431,30.07051067846965,0.7397994100062809,861.2880130447976,204.6941436771716,92.65065063056164,666.4640694282832,1104.888666770291,10.853240278607336,1021.5309986718304,0.3567743528699418,499.0925084134826,113.51235306113162,13,40,10475.885833423,LC
Laccaria laccata,38.239531250000006,18.082844375,14.159355625,0.48048125,205.60569374999983,114.12693124999996,79.27376874999972,2.0041043749999976,0.1340037033050078,286.2459777031145,64.60758615020221,0.0,35.70962720657584,10.31885358937026,18.81380756035236,519.957404520485,0.0717181015599628,63.729741529239085,4.925742311482226,0.8192115276933984,4077.8460552367737,943.2215474604368,900.0,828.7202679653909,399.38388761035065,77.60778507069226,853.9197727922314,0.567797142137564,1071.817248431524,48.03424467305926,8894,15560,451802.050913763,LC
Usnea hirta,38.587725,14.431098750000002,16.950284375,0.3536375,214.26300312499995,104.739145625,89.47793812499997,2.21682875,0.0310033211652932,268.9482644160177,71.67996832579303,0.0,45.12101441248435,7.991655699549654,19.217039537671,514.4573603551797,0.0826788193992614,44.47172108289075,4.612825817569923,0.7910888217746248,4184.970589007332,934.1470402588296,900.0,844.7736249170358,371.5255892282568,75.04768139067706,777.6947588277741,0.5867197468068346,1362.4447346655568,38.92380316691308,2002,5020,431407.931967538,LC
Rinodina exigua,30.9904375,13.057825,14.0683125,0.5042,216.4786875,101.54348125,72.446575,1.7177125,-0.0664488403984702,440.9455948987787,104.41160011578236,0.0,17.817310430048156,6.544368759498332,32.543735211935214,491.639442441838,0.0764266938236208,70.65447658729096,3.3273194394436025,0.7775018536234977,5157.899344467101,931.564525197648,922.7853584521636,895.4029168406565,354.83255283318135,77.83331611805065,767.2161579636895,0.5584558964437363,839.5455555030793,39.45390295883876,132,388,233388.841310787,LC
Lactarius dryadophilus,112.6895,0.4939,7.969325,0.79124,255.0,27.068999999999985,56.82748499999999,1.45894,0.2668325242666242,26.956404096556415,5.787723650375575,0.0,0.0,605.1888796219232,-27.326908070610124,619.0311555685358,0.0783883552896074,8.338246673689934,31.56033688718896,0.7532718416876107,1378.2866055962827,178.2235605054226,435.7306352222921,477.1967081490628,1039.000122942909,10.524349468439814,1042.5893171555017,0.2474179523240773,520.4402886003517,110.74352632489264,25,76,41308.2361708406,LC
Lepra amara,38.52918,16.602675,16.351855,0.34702125,211.411453125,105.38718062499998,87.10482562499999,1.901525,0.0300529285417559,254.632446620387,99.82103006177265,0.0,49.223130475544366,4.541333805834396,35.767628436581916,510.42083790099986,0.0593857566339078,61.052770262470496,4.768666111798589,0.8273553987142629,4131.146754322926,943.550260202324,900.0,837.825062269261,332.9475663845772,77.00694206591484,883.8660054209079,0.6035328017982006,1171.294751639597,42.47397831636631,3900,7544,279886.218793396,LC
Felipes leucopellaeus,34.0805625,46.203821875,14.96129375,0.711425,128.321390625,113.413146875,68.01649375,2.227025,0.1370195735613185,142.6675711502294,53.781378519240235,0.0,29.72670796224325,11.536523803638287,23.18288838602466,514.5644202438057,0.0639844837725665,16.79256105224158,5.164558764026723,0.8467080663260158,1932.258044907916,539.4904855801046,725.2289073669257,707.6418457246651,386.3515792003607,73.0,919.1839607481744,0.4753920439010722,644.2579805903998,52.70400131047746,10411,19472,408915.092132257,LC
Marasmius wynneae,42.010075,18.852955,9.44715875,0.3248275,214.7268375,136.6756225,84.15711875,1.4733074999999998,-0.1305535154621472,687.4157511404972,198.6798297138987,0.0,17.298154880810667,6.887909198362489,50.23517827025849,489.04837411840265,0.0982059025992258,111.31011513753376,3.954149267714952,0.7824094282015872,3150.5077526476944,754.9576410954999,851.6556815682201,787.2652782478443,127.61027058938316,78.01933645327605,743.8602383026988,0.589085109972791,953.3284084182131,41.48140883912325,210,464,170985.424926059,LC
Biatora cuprea,41.906805000000006,0.3711900000000001,5.7732,0.0,254.996325,39.51631499999995,255.0,1.5485749999999996,0.1501141178587213,10.957574698719808,6.930144970118195,0.0,3.211069674898952,673.0370907722337,-40.43866294936102,559.6776607430202,0.0801487678513815,2.825841583103205,35.125416573686465,0.7678292639415718,824.8845651788325,144.14959513190104,65.49145928800847,718.0058692705713,1311.9540875802145,13.103215949480376,1052.3975269319706,0.3306496745647819,440.76611423820145,204.35179522276,25,72,71562.0202888806,LC
Calicium parvum,34.520775,38.18140625,18.004886250000002,0.63648375,141.39102187499995,110.50482874999996,75.21092187499997,2.4518506249999987,0.1321447799749194,63.75335141905277,24.3699736276058,0.0,12.108638653808224,17.840978342650423,3.021027193925505,513.5279369293575,0.0680448312479587,6.0715468782458215,6.844011130871291,0.8347355801177863,2858.0725810775043,799.8066059105437,874.6100349843879,769.1095496450027,464.7175319611746,68.67170840483394,790.9832341216572,0.4547783288596891,892.2256195740986,52.84069564331698,3778,8848,499325.325037576,LC
Lactarius pubescens,36.147065,9.30071,13.29809,0.3407,222.5504499999999,105.54129499999998,91.84071999999988,2.013054999999999,0.1368463531107576,258.6614819620571,23.015226607492444,0.0,22.043308789565156,7.799373212099404,-3.29187079371508,477.011534886023,0.0711899890009086,50.97032771670125,3.2574992085114194,0.7931873770616045,4561.97252729917,984.413549230506,902.7160456601764,854.2642061094738,629.0292145005435,78.0817653898974,827.8239176209889,0.5358323325127956,1124.5683011954177,63.9484828766845,1472,3972,574271.991508934,LC
Clitocybe fragrans,40.84643125,14.69024375,14.17650625,0.5007125,212.339875,108.50831875,78.87943125,1.83166875,0.0812578759198741,504.1695088294404,146.84965829411507,0.0,38.73245625120443,10.0995595169982,30.17483936689805,514.9328154829054,0.0683422656016553,109.64268093085995,4.621965769911269,0.816701841414536,4218.75867717883,942.38737218262,900.0,842.4748917059561,267.82682450615795,77.26412510934924,800.2166457584465,0.6429653061856595,1214.0569731375228,43.356153795514594,2132,4808,347613.436941794,LC
Byssoporia terrestris,33.121640625000005,27.34152375,20.60032625,0.9472575,140.64192499999996,95.21273874999994,68.15862124999998,2.375995625,0.2378057582762095,47.42769591058663,9.354317383981543,0.0,18.671629287451545,35.622265486106976,-10.1293999845745,480.4569897603951,0.0652246917653498,4.554530789186722,7.336511451003745,0.8005477066765364,2723.2874027580333,774.3698446578863,900.0,746.5422680336627,669.498481143241,66.68401427688286,751.3959381543741,0.355434507608726,799.630037147303,66.17986846516838,274,864,406203.319404467,LC
Nectria cinnabarina,42.858434375,10.87165,13.432875,0.534104375,224.94170000000005,104.96520125,77.17998750000005,1.6858500000000003,0.0143893044420147,718.4244169608008,163.31954715438513,0.0,70.78286550517836,8.316952666044616,40.562697179929195,510.27865116201633,0.0496424240676829,167.7229867968602,3.541385989181552,0.7565050424593279,5090.14575937978,999.5555114257446,929.3637235718344,891.4411908549936,225.5627564111236,79.0,879.7729580684867,0.533012580028652,1283.0526472976514,42.40366420411453,2499,5816,338400.288278252,LC
Tolypocladium ophioglossoides,34.81905,40.267869999999995,14.5057275,0.6917025,157.6247,126.5344575,64.9679775,2.0838925,0.1616938160731171,314.50135172622885,99.13722872820748,0.0,42.73916539487058,21.555879160703757,24.0271698813385,526.3511645519927,0.0654480100346615,53.85508614885326,6.506230813881342,0.8321083216143548,4254.98665799117,976.8409465589692,903.0917563887076,848.2235340101305,304.69076376115845,76.07290166828973,910.9923321179144,0.3926689954785648,1236.6755235349135,42.515525553385906,1004,2564,299095.936688287,LC
Clavulinopsis corniculata,44.043,7.397339375000001,13.236205625,0.46555,232.823803125,98.57148937499996,75.52986437499999,1.8177431249999996,0.0538689410117674,446.4994890518742,99.4899806366228,0.0,45.708208826479,7.831008969494934,30.74253348731651,496.9535728141866,0.0690262343330506,93.14889313224047,3.9276309896030734,0.7936397482658746,4225.581638721583,913.2653585859188,900.0,832.4442083324868,352.4261580019237,77.62430565632351,861.6918152444382,0.5595675667049983,1102.628592705987,43.49137764618541,2217,4424,327675.409008678,LC
Resupinatus applicatus,31.755406250000004,7.293446875000001,12.666974375,0.191328125,231.009128125,111.07411749999996,119.21137062499956,2.094473124999999,0.1706980055923191,487.205831702391,159.87581619283935,0.0,66.89583375885971,7.534008992405345,48.44481962491787,508.1178793950269,0.096478029124014,144.40994922269942,3.747928740391079,0.8167378799241047,5324.109915766932,988.2395383827972,923.6719625764398,870.7214853152886,257.829589778495,78.94444278012857,879.7089322794061,0.4169814389762268,1103.3514520762076,43.34097760434576,112,396,249520.942229261,LC
Lecanora fuscescens,41.878956249999995,4.13092875,10.357276875,0.499709375,237.380575,81.25833499999999,72.885959375,2.2148818749999997,0.131210911209468,72.33401072742612,9.051510208113276,0.0,25.154670900941248,40.46653735159318,-24.081890968828866,464.1457711786072,0.0873992492911987,9.101326899434394,9.057837740652722,0.7078548565241695,1750.375526559677,465.4569519754888,664.4042816896635,618.2787469093855,890.08448762478,64.66854842991204,943.0511662612709,0.5390889417210607,572.9523179353182,110.78624512498212,29,112,362735.505560834,LC
Capitotricha rubi,57.5449625,23.464062499999997,22.82075,0.55266875,202.60421875,82.24140625000001,65.53479999999999,1.57316875,0.022465466720711,703.0151058603205,53.91544807484825,0.0,480.17859480249433,15.047436274913697,5.559017138258652,592.9708644958719,0.0776330378401978,216.1195500496548,7.040502560423126,0.7333600042466148,4900.502606511845,935.9440380393922,874.4146791608997,834.8350960724404,418.0070862423591,78.251938731709,726.2712887339612,0.5403429432827923,1262.8680862074198,56.021620295948225,11,44,130894.479737864,LC
Placynthium rosulans,41.885671875,0.0,25.7612575,0.0,255.0,71.50588749999999,255.0,2.26071375,0.0533690428929635,77.8701240399843,9.002649697100408,0.0,0.0,54.18508639073058,-14.647421815363527,514.8967031001719,0.0212364457243943,12.868086981213349,9.680848978115888,0.7090845565728083,781.93851977962,282.9135796616829,0.0,650.7784718002767,789.1454911590379,65.00475792971244,987.2856893238971,0.5187250906946893,345.4884040352313,71.44952506319844,18,68,260698.132431063,LC
Biatora sphaeroidiza,38.0206,21.85868,29.227208125,1.03609125,119.68235,87.77761812499999,67.16565624999998,1.768969375,0.2863955800681587,54.908482598428805,13.112079364004426,0.0,18.45227627217122,186.15391075269957,5.600157728777814,623.0282510674123,0.0778657460226399,4.796423042177433,16.252243172945683,0.8371472831444439,1077.9605278466636,264.7875834828201,353.325588798872,596.4412262035777,758.3373341171259,45.305961976571446,1025.9916425423394,0.299233458311445,353.7703916808942,75.58238377209288,34,128,120444.980068626,LC
Umbilicaria polyrrhiza,44.43549375,13.601436875,15.05322625,0.056814375,211.58011875,104.94006249999998,100.48492812499998,2.1466693749999997,0.2006645437731418,370.6890857690885,125.43367086160532,0.0,68.21126407139019,10.288817153034875,52.18354816626022,518.23559066996,0.0760930198659768,56.944804876653386,5.049090383989564,0.8184301114211902,3896.718138163869,984.9423299388568,900.0,809.3848440373614,191.07380035321057,72.1106735188804,884.0000252586038,0.5108647016252574,1042.3070466780273,41.22837121265997,84,268,126151.798777019,LC
Hypomyces aurantius,36.999725,17.211380000000002,15.60663,0.777595,212.9302,141.227655,65.52052499999992,2.060324999999999,0.1642635596669283,476.58814795153654,101.41269479548082,0.0,89.77764295776589,10.103737418879437,41.1551958846979,543.3470054829476,0.0846996471410978,125.91476203912694,3.138840749828435,0.8458557496372674,4723.107703101008,988.4000623128276,914.1154740146887,910.3796966418134,209.751095069316,78.10291361704614,778.8549278487699,0.500586975233741,1185.3455909747738,43.713079770845425,155,512,197052.932718887,LC
Bertia moriformis,44.13966875,16.00353875,11.44775,0.596058125,212.316646875,136.93848187499995,71.87189499999998,1.716958749999996,0.0953789702843537,556.5975571045645,153.6151396667888,0.0,39.14864886709693,10.943388302906031,52.1370813755175,522.972243259302,0.0909129027674988,147.5717108256233,3.993350948465858,0.8199457399163357,4374.486355894019,987.5717156189148,900.0,840.6470435642813,231.9273389883136,78.30800330902328,890.0403423641585,0.4924061748373368,1218.6729097959285,47.31973083518573,347,1036,163481.723685046,LC
Cudoniella acicularis,54.92575,27.485153125,17.16454375,0.67636875,194.3836875,159.296115625,55.578753125000006,1.64009375,0.0949046771314061,605.2603426933608,199.4765619992625,0.0,92.43807626726672,13.191738141681292,56.0315146442074,619.5798281430276,0.0682254812473592,161.6046989692041,6.017751522905689,0.8084987336381821,4617.781710729939,999.6939218165464,976.177974624622,859.2244746477379,247.16651564995556,78.14109217019741,922.0908823900036,0.3851306831022045,1285.644738099235,47.765697620317376,86,256,42807.4029445167,LC
Coccomyces leptideus,43.49193125,30.356671875,15.134046875,0.7991312500000001,186.676840625,107.64300875,63.64755499999995,2.02195375,0.1230677191199979,687.4096177500081,106.20082689427036,0.0,246.6924176440336,13.503209601760709,24.91134820532409,522.1897198321194,0.0910064860344397,167.4515381193448,5.01385788496957,0.7718289808744364,4901.808271584883,998.4467074041596,951.4981774868934,856.7358037671921,221.95367145440025,78.0,884.1790246177048,0.3913558919571935,1360.9622660343755,35.266635286654875,59,172,237571.624268953,LC
Rhodocollybia butyracea,37.7466375,26.945303125,15.686836875,0.568648125,188.2501093749999,116.06201125,73.915365,2.017063125,0.1292211868997257,290.66496055658007,82.48961555940147,0.0,37.908093837398,12.443281481146592,22.064480324640552,521.1512861087405,0.0712492021939997,61.87237019293014,5.536823409582759,0.8252633328100589,4028.4245151712585,918.6903705008488,900.0,830.1867035042178,326.67149234790253,76.99942139154922,878.0076979824737,0.5552592663702898,1126.1556428605986,45.24490913467661,2305,5512,416631.258363563,LC
Vouauxiella lichenicola,57.032390625,3.11095,8.359131249999999,0.612,244.111921875,85.088353125,60.941834375,1.517221875,0.086010634555991,783.5272552020306,165.78141897536602,0.0,37.65080653923321,6.17276916683916,58.195063969667686,490.24338116791387,0.0516149140050532,170.48009617223374,3.505837593528125,0.7208000451403682,4785.399125325015,943.445791432192,900.301941618636,875.1197419294222,213.36548546743748,80.05462821689831,738.2310798777489,0.406916905390611,1018.6960653050188,21.448635876901022,96,276,118427.334736617,LC
Flammula pinicola,43.767819375,31.02621,21.54774,0.96689,166.861125,85.676971875,57.752670625,1.815361875,0.1470763207217943,383.02911651617865,174.33292048480476,0.0,41.15357362239581,39.01345828420832,53.02648284359055,552.1809967175884,0.0857492158807335,145.01951365274613,7.307894703400934,0.8399624089367643,3140.920184520126,977.2915228286024,900.0,735.9578366402561,193.67841833118,71.89292956082961,810.6039033157782,0.5318168903110716,1154.1313387461837,33.593121346638334,42,136,64951.2112370439,LC
Pilophorus cereolus,37.278855,12.419065,20.863465,0.65437,158.68049999999988,98.8372,66.7357375,2.1418299999999997,0.2725502162785987,45.587207617352675,11.993105885940372,0.0,24.531795084223393,205.64516540527205,0.6987409664663107,551.0897789789033,0.0585049661285668,6.283611249761178,14.445608560812069,0.8247986073581162,1502.4200533367202,384.08847808227296,688.0580868130179,612.7756705077759,764.488138498065,42.57534311795127,1045.989217030524,0.475753676925089,508.6731369379699,104.2408371072537,54,180,132389.56825065,LC
Crinipellis scabella,59.4229125,2.6991625,9.5005975,0.3783675,245.56435,92.97107750000002,129.4275575000002,1.4059625,0.0583127340464868,843.9404801798989,192.91889211354737,0.0,28.29514630787128,4.8880714099596805,58.99554825945362,483.92552754439737,0.0923902946207637,150.15749261403568,3.2866192703140125,0.7545197790893542,4422.636805883694,953.069080110509,900.0,838.4374221568494,115.7365546409794,79.0,750.7940085698497,0.6527520100099027,1103.9312457720666,31.140682699222555,310,744,148597.435765703,LC
Hypomyces lateritius,44.025725,26.926958750000004,16.4965425,0.50333375,173.15593125,110.02073875,67.690545,1.7078650000000002,0.1290176671473034,644.8146551522593,71.99839632602439,0.0,94.17937274731634,13.916706717469465,22.576308209369337,488.4887375740637,0.0931220720080778,165.13054400094325,3.2476492700190667,0.8057349600713939,3701.657844722275,852.6752566698623,899.6229690814948,834.4380993377893,446.17711376310245,76.0,862.5226653478477,0.4770975713290962,1395.6288793478866,47.10695819490566,84,292,292208.256310297,LC
Sidera vulgaris,43.82675,16.732646875,17.125215625,0.23613125,209.024046875,123.532590625,82.0498125,1.7972875,0.1057025182636217,304.81907390723336,150.6624873739095,0.0,58.32849016336943,27.944781379412262,55.38361588634508,558.8371106881086,0.0943549829332848,125.12719623750496,6.726571079468236,0.8417803502063305,4523.210180552323,1000.0,995.0960631261826,846.6205887506935,207.05076182950108,77.32907417351713,913.3350253388296,0.4602606894115121,1088.9964079981603,42.79843523453866,107,340,106324.272514446,LC
Cortinarius citrinofulvescens,43.9678875,52.85368375,19.16875,0.8014,131.124625,112.47483625,71.83998499999997,2.10783125,0.1549399097130202,275.2084744054882,64.05538007768732,0.0,16.274717798945343,36.05378846136564,19.357665319069103,552.655856213656,0.0745891017033795,87.35483260696572,8.607858947119183,0.874143827633078,3007.826357511144,806.7532350289877,741.9963688053988,758.6182486242853,403.51197319254015,65.46157030139337,873.42290953593,0.4544245467456714,1130.505863915053,59.660419820243376,60,184,206806.352487038,LC
Capronia pilosella,37.7285,13.94224,16.26553125,0.72313375,218.14299375,152.192505,68.74560250000002,1.75410125,0.1234187360022854,708.9219224233673,277.2924115693411,0.0063795884716323,80.39779570159828,14.067390121370872,56.22416134416114,553.0064429808717,0.0989589352235764,209.8072518332804,7.551195434265393,0.7605594013583857,4985.36160627535,969.1763565191789,927.5813426952152,841.572376877447,142.310656204843,78.38339808929835,759.0263985294742,0.5075079476324139,1463.8485339412146,34.22167011983609,19,60,62383.2246476865,LC
Trametes pubescens,36.5639875,16.43162,16.5380775,0.355165,207.490771875,108.195230625,89.19178562499991,2.115989999999999,0.0425982786047009,96.11595745785884,21.129409487542116,0.0,27.372137786950596,7.478537475616261,-10.78901362835927,483.215790519055,0.065559631339989,13.856183655951956,4.044499461619642,0.8017299965763006,4483.769114815319,971.3775046270242,905.80953800823,857.8145839464565,540.9728146097768,76.97652585202668,794.6900329574856,0.4897366621426986,1331.1596995411655,52.577786866151826,655,2284,549819.384039916,LC
Cortinarius traganus,35.6465,34.25758625,17.609103125,0.7511675000000001,154.4474625000001,114.33561187500004,68.679324375,2.1540781250000003,0.217440479771183,192.0760892024112,27.398815732761776,0.0,38.96901799025103,17.12070518400556,-2.6367929198363305,493.2518918541596,0.0673857668561157,30.30741933682237,6.555614164564396,0.8209680545039127,3242.1801540569904,825.7380413377766,900.0,792.2326657481677,484.31979173604367,70.75807250704635,853.2967854814115,0.436990179751253,1093.3307480529445,51.63214962105623,3821,8328,529435.063869574,LC
Entoloma longistriatum,35.3332575,18.002405625000005,16.36292,0.4683,201.99594062500017,102.01591375,69.120525,2.00698,0.2061261024046871,501.2858235848971,78.42773105015259,0.0,21.08197797864924,11.194956368033392,26.889531319538516,498.2422326273937,0.0783662127315976,135.73285168835096,5.294548522465856,0.8199049406251124,3726.666182746909,816.8143799436015,898.6676453432245,792.3039203371904,395.2171391114341,75.21338596212473,919.187539471542,0.5147121399998263,887.8579309819135,48.70237324033491,172,440,256423.542870567,LC
Conocybe macrospora,51.923071875000005,14.249739375,15.35770375,0.570385625,220.78836249999995,115.48068749999996,64.60943187499998,1.6926487499999996,0.2035943837525103,499.8227276454148,116.36567691008554,0.0,48.28574014944807,15.175388024074016,38.755595935888294,542.4306707451127,0.0494163346627402,157.37314677739363,8.56510813276048,0.7434021810281835,3485.6307561128265,820.8240286866599,892.076410101153,809.9218445989515,230.95993165795392,78.04050407244101,895.3232463232359,0.3874221118983446,859.6229313229956,35.464939935900695,20,80,107443.431304105,LC
Cladonia subcervicornis,16.0124375,4.171128125,23.657215625,0.0,244.55371875,101.712884375,255.0,1.76240625,-0.1677188710218312,337.4313231267803,147.19673741078432,0.0,22.320991691712212,3.255947240358381,55.8343858601492,520.6803503701352,0.1112515401875689,113.121784420215,4.285474611284746,0.7979068592915642,3259.010999095989,825.5112861464523,900.0,815.9897283400538,162.2414545298626,76.11205031865971,908.2848703905148,0.6000267526300742,845.1810066153565,38.27987068199437,57,196,102967.112951136,LC
Resupinatus poriaeformis,35.7355325,19.16266625,16.27989125,0.368455,209.92245,102.791635,82.33243500000005,1.47866125,0.0024758909757643,514.026632188146,140.0751072287956,0.0,16.80390414992369,6.120500110350154,52.828619256270144,521.901785828918,0.0569927678555918,153.37215886958182,5.097998306391096,0.817229888974758,4702.788226283901,960.0282777528548,897.7606639746703,858.6173459096849,269.15795309238507,78.24092996996794,875.0522277832449,0.5001204875776208,930.1591967171256,46.05656365032887,48,160,143173.239129015,LC
Butyriboletus appendiculatus,40.454281249999994,33.707725,12.72344375,0.60221875,180.20275,126.03395,74.0207125,1.53220625,0.2263062165863344,697.4499402917997,189.72415701392356,0.0,46.1648897918701,10.931354281019107,56.07610988930562,489.4950015053847,0.0880876249852771,136.70624783388226,4.508783009032876,0.8322238638494811,4402.703123042822,999.5523139277574,903.368070468008,847.1947529368957,210.79620475535643,77.52063383992947,854.2764117780531,0.5227979135305902,1103.421855939377,42.48084842168141,439,840,136020.690056106,NT
Alyxoria ochrocheila,38.54635,19.19201,10.90434,0.2715937499999999,207.74500624999996,126.16320499999992,140.79447374999995,1.8081,0.0819605277643225,350.21927283751285,144.09258825519734,0.0,55.21119546418169,5.387986076932581,61.32527044449026,505.12860134297074,0.076454464660894,109.78421288972793,2.6156014850539644,0.8191790100733738,3585.3229088778808,810.1433576626409,867.1311160645937,826.9515461426407,169.0524791654292,77.57700807337612,907.5471695958328,0.5690689777575618,1042.164633717231,41.084498368995824,1344,2056,127901.452855556,NT
Lentaria byssiseda,34.11425,20.8078375,13.948875,0.4240875,195.984375,116.5433,79.438475,1.9452625,0.0788944148633644,319.9261549489618,105.6250580455568,0.0,27.047899685238217,9.61060598535363,28.02537940764156,488.97258850755657,0.0634354765055806,92.89120747214268,4.3890373731750145,0.8182622984426255,3851.320502133024,902.544862218301,900.0,779.3225251940742,376.0535809754464,76.98325879482005,882.508256775656,0.5436718323881883,1296.4496237380888,47.65669617351965,342,864,269323.222650378,NT
Tremellodendropsis tuberosa,52.32374875,18.1625075,20.9932175,0.5032862499999999,197.31305000000003,101.94128625,74.81921625000003,1.7185,0.2404441960479727,561.7358261868217,116.7793256007717,0.0,33.47597159006108,12.350084913479428,39.43681460792983,519.5356801336351,0.102162401830744,163.7604119807592,6.751782654389867,0.7669786031011411,5138.980323168405,1000.0,966.9124879711218,841.6935915969799,293.68122111066054,69.13279561736714,751.1022478719003,0.4434503221791397,1083.456232304417,37.43954492502778,125,220,158373.977111388,NT
Tulostoma niveum,38.314375,4.578540625,10.21864375,0.63775,245.219671875,99.649109375,60.98275,1.512284375,0.0682479758201745,371.5923680005458,126.89224694970817,0.0,42.26930847386475,18.10903650527553,53.282955446400535,490.8107370732434,0.0866806307699407,63.09847397986339,4.30116725203749,0.729940014200263,3093.2233126251326,661.5542717087332,785.4571266229723,887.7985944928747,170.1253604384856,75.0,716.1261458897833,0.5135806910867412,860.2861741746515,31.491538000094724,327,168,108029.345561481,NT
Pannaria hookeri,60.373425,6.417004375,30.92304,1.1211675,231.105115625,15.275295,35.83277125,1.335378125,0.6110966689968276,120.53012241100448,18.238146090350313,0.0,68.62860084441341,664.9350520011704,10.62187666350463,1057.4343359841305,0.0952709912646272,36.18436704582266,68.49097165384525,0.7948499334810276,247.23801752212563,23.463293211963705,0.0,155.15501743882552,740.4675430078778,15.40686630092573,1080.5939704193192,0.136376513438347,124.10337710425276,90.78793709666164,14,8,0.397237474268436,NT
Russula carpini,42.46632125,18.443135,13.7739775,0.82566875,204.2171375,97.87264,52.73823250000001,1.1153175000000002,0.2071849689423771,902.090211145069,318.8784983991038,0.0,86.84784906295789,18.57663835158353,73.42644986112569,564.8589317200522,0.0816395100879277,78.33129851168235,5.343141728227125,0.7994877463221386,5552.799427670818,999.080169653432,923.7290906077884,939.357079638081,109.88657714594204,78.65334895228376,690.0705035334142,0.4609023229674837,1254.279648076278,14.902677198444088,15,48,4760.62183251367,NT
Inonotopsis subiculosa,46.9014375,19.245100625,21.252214375,1.118274375,137.69862499999996,111.035475,76.48234624999999,1.9618074999999953,0.1047130635283101,136.58377599231653,14.778465040692206,0.0,50.023604762715095,121.78980435250328,-11.188581613349976,483.5041497238647,0.0660938603294898,20.075083224667537,11.924270807770997,0.8195490989508645,1063.3664140966578,170.90331317095067,67.98518857511583,688.466885353428,655.8330253836199,36.14560198373613,688.5643647501095,0.3183556089187223,526.8889050133065,77.12818401592864,38,84,125044.27868903,VU
Amanita franchetii,56.37573125,17.1005,13.1816125,0.543075,213.50053125,98.105575,69.63654375,1.348775,0.1182559654015943,627.9277215108821,176.01189633007334,0.0,14.508074888944996,7.946368689176057,57.73468552220691,491.0178330207672,0.1149110418674782,120.25397905404576,2.423245451259063,0.7623012195173062,4853.528693246408,958.9922028772024,900.0,851.6512421729182,149.88756580185472,80.09300110476852,773.174027922615,0.5232008994462635,1043.2116168629475,38.82164617626645,133,284,120750.479740166,VU
Gregorella humida,59.438566875,21.53143875,11.9555575,0.84648625,206.83754062499997,80.415600625,61.91206812499998,1.623011875,0.1691682330082623,850.2662095257135,157.98190893238095,0.0,79.54171537620049,16.927954541529086,50.72216880026321,554.6166007648662,0.0828093373731414,237.7772695449451,6.67172920981264,0.7334898001087882,4535.371579578617,895.8506612782705,900.0,809.2729421427849,237.7759580158844,72.6307979604133,801.841492432339,0.4424512908416587,1476.7254617987085,56.58518222198627,44,120,77317.4488745679,VU
Cortinarius fraudulosus,40.307175,35.0369075,9.3123275,0.6659175,148.3356,95.03436,65.8966375,1.2034649999999998,0.1493258972301622,425.9023610849956,160.6372792155354,0.0,111.2167530956589,7.176539051045129,70.08149087307712,514.3426492347356,0.0712858782450442,113.62840637375314,3.873218486931521,0.7912093047390575,1780.7805478505993,413.70816706309984,461.83843708896217,741.0137892840148,67.17157203442952,73.5178473454269,540.3333790365841,0.4687189179557829,707.985474014186,12.617195851398549,1318,812,2385.28275367334,VU
