species,biomass_min,treeheight_min,soilmoisture_min,peatmap_min,groundcover_min,biomass_max,treeheight_max,soilmoisture_max,peatmap_max,groundcover_max,s2_NDVI_mean_min,hii_hii_mean_min,hii_population_density_mean_min,hii_power_mean_min,hii_roads_mean_min,dem_b1_mean_min,bioclim_bio01_mean_min,bioclim_bio12_mean_min,s2_NDVI_std_min,hii_hii_std_min,dem_b1_std_min,s2_NDVI_mean_max,hii_hii_mean_max,hii_population_density_mean_max,hii_power_mean_max,hii_roads_mean_max,dem_b1_mean_max,bioclim_bio01_mean_max,bioclim_bio12_mean_max,s2_NDVI_std_max,hii_hii_std_max,dem_b1_std_max,n_occ,AOO2km,EOOkm2,RedListCategory
Otidea propinquata,49.598625,40.639695,22.638775,0.84965,10.20274,115.262375,85.183205,49.98015,1.897865,17.867885,0.0579078014858143,36.209480401449696,10.403189821169066,0.0,7.727902345971354,90.0499695230645,-9.831492083408364,468.9747580189278,0.1185429306698392,6.52462161130267,13.522736727941036,0.8944365030917285,1677.5687176650508,268.0470091136715,332.0321814315731,627.1298321613712,478.7747289976703,23.644075246734506,585.7099002477995,0.4016167854607219,663.516276737936,115.272026189492,17,52,52485.5805948037,DD
Arthonia atra,40.807675,10.445311875,13.600660625000002,0.446355625,2.400539375,230.772928125,111.51425,111.40037625000004,1.6417131250000003,54.09693125000011,0.0192716581965134,376.1203451412352,135.38388331957694,0.0,31.5350730060802,7.4617922638814,39.42470311407008,488.31953031668655,0.0500200610379853,83.40396754011319,3.4842153165975707,0.8260274689623568,3817.122091958207,918.6373030187196,896.3298984199822,876.0499380255425,279.40879907291503,77.99828886421845,912.6373860016732,0.5640005795864023,1098.9701302597728,43.23925133728213,288,896,199537.038213989,LC
Entoloma incanum,37.119375,6.19455,11.3673125,0.418575,1.68039375,236.37425,105.18785,75.4743,1.57159375,46.97295,0.1752847649202764,532.2679254980819,148.95143829350351,0.0,39.13121597948796,7.589473130928478,41.3096115333072,488.4707536001191,0.0763170784488599,108.06263688587396,3.338716964155408,0.8096264357998909,4336.147925294515,906.8733155125578,900.0,841.6937089222428,272.4904198669862,78.84716606939033,763.6024057469606,0.4707181747476856,1029.385727194866,47.8140517043932,413,840,187924.599042162,LC
Catapyrenium psoromoides,48.5805,23.67731,13.6481,0.34205,5.099825,195.86547500000003,99.17335,88.434185,1.5302650000000004,20.7278,-0.0344576846469713,284.8636671635352,173.06329660418515,0.0,75.47674793206647,3.776300242181904,54.35718358758599,524.9852141626079,0.1031961670507603,79.91587689883404,6.9831622609346855,0.7667570449116877,3512.2819566759767,772.7361723807632,800.0,898.4275726986704,200.1048348105029,76.0,922.5884040276758,0.6012414807470009,899.2467351214533,35.622713492511906,74,100,68147.815892144,VU
Capronia pilosella,37.7285,13.94224,16.26553125,0.72313375,2.96479,218.14299375,152.192505,68.74560250000002,1.75410125,49.17022375000003,0.1234187360022854,708.9219224233673,277.2924115693411,0.0063795884716323,80.39779570159828,14.067390121370872,56.22416134416114,553.0064429808717,0.0989589352235764,209.8072518332804,7.551195434265393,0.7605594013583857,4985.36160627535,969.1763565191789,927.5813426952152,841.572376877447,142.310656204843,78.38339808929835,759.0263985294742,0.5075079476324139,1463.8485339412146,34.22167011983609,19,60,62383.2246476865,LC
Dendrographa latebrarum,29.06425,33.12300625,14.0405525,0.5231250000000001,6.41433125,184.5604625,107.55178875,64.1095325,1.5652749999999995,87.76601499999971,0.1791090224716493,434.8290147959101,75.55836598880241,0.0,61.2945007177935,14.401101802199072,47.8853189770556,511.657504360577,0.0983994325635483,102.27641019451428,7.92031461973542,0.8008325787075586,1884.3323760461724,510.0227278350165,609.8298441018449,732.3837425701435,194.4166587856449,75.39350910987672,899.0473121827024,0.485255200910948,589.3169012706921,43.37994459778045,43,132,93632.0555183318,
Biatora sphaeroidiza,38.0206,21.85868,29.227208125,1.03609125,7.002200625,119.68235,87.77761812499998,67.16565624999998,1.768969375,89.59733187499998,0.2863955800681587,54.908482598428805,13.112079364004426,0.0,18.45227627217122,186.1539107526996,5.600157728777814,623.0282510674123,0.0778657460226399,4.796423042177433,16.252243172945683,0.8371472831444439,1077.9605278466636,264.7875834828201,353.325588798872,596.4412262035777,758.3373341171259,45.305961976571446,1025.9916425423394,0.299233458311445,353.7703916808942,75.58238377209288,34,128,120444.980068626,LC
Calonarius flavovirens,44.5796475,20.4725325,12.437448125,0.5712406250000001,4.07670625,207.30929375,99.523048125,64.08002874999993,1.4902974999999998,80.82137812499985,0.2592663053090386,569.0635365589415,244.23221281123023,0.0,16.057873126279873,8.661439874521509,57.675197940549005,488.1187383606948,0.0775923643713393,123.75611128473751,3.266059007354677,0.8351059323339345,2647.0083204310763,608.1149623526654,801.395320487685,798.6311896825197,132.74141116840605,76.0,642.6778793797499,0.4240014866455565,833.3591377393004,37.84808347450643,270,332,105281.815294981,
Trichaptum fuscoviolaceum,35.896687500000006,21.0603025,15.813995,0.4254125000000001,4.59581,196.83074999999997,106.423455,84.67639499999991,2.235224999999999,83.29272999999986,0.0632918623839322,228.3684274657366,26.02366107283799,0.0,50.28812337355714,9.792405534825171,-2.0835808659165385,492.7634986848014,0.0694359930087908,37.92119660357271,4.936385423064069,0.8040649006722935,4383.423868298514,975.885083974551,900.4481777991314,848.2832082582073,328.9551047114416,76.6385916036778,785.3493214191419,0.56167259253333,1213.3061778923689,38.059236976120445,5435,12676,505394.38858951,LC
Rhizocarpon grande,49.51273375,12.09666625,24.598676875,0.638960625,3.815975625,189.038465625,82.42535374999999,71.132735,2.09858625,92.3628825,0.0160426353157263,131.872600656528,14.311846636257432,0.0,106.11963349424389,118.8709406613092,0.0891615951515776,617.5549426324294,0.0279922872320889,50.53955119338352,14.187340024395226,0.7266241594932057,2943.5813763568867,804.6889129781557,833.4689788587049,697.2707741704606,855.6704586362666,56.55646166291443,991.578933119819,0.3208718331073833,1151.9468805033634,136.57055760793384,12,44,53198.9949519625,LC
Petractis hypoleuca,48.77160500000001,32.98094875,14.32536625,1.04341375,7.83653,149.88448125,46.91978562499999,18.2494475,1.210195625,24.595990624999946,0.1901793187816995,658.7222212037849,190.4931762244708,0.0,200.3191700063263,12.910765850248552,71.41973175663414,541.3075157735177,0.1063097589197639,245.9436531693597,6.615805197331669,0.677791960704511,1852.7615921705,382.4288260450177,183.71847824556016,714.5035742956958,37.0357232742852,72.42002043944646,542.5203472117101,0.2444793611907501,576.9745058716625,15.064006114855376,30,24,15.2169521652985,
Flammulina fennae,39.62255625,19.206437500000003,14.44919375,0.5460750000000001,4.1405706250000005,203.814828125,97.236328125,69.29544249999998,1.9947806249999995,46.01843374999997,0.0986778703104791,743.8432509842366,157.36276592498967,0.0,90.8266684787124,10.56132740058881,34.42804659182731,520.7253544612325,0.0677864186367828,187.6957920021497,5.882085386392416,0.7943094984818053,3990.1864992339983,936.2522956451772,901.3104583776496,844.4831965935423,264.8468834728312,77.12221894510749,772.3079527491336,0.5415211115352754,1081.715138407974,46.98050882059994,174,508,185038.785586835,LC
Cortinarius saniosus,38.865003125,21.017160625,17.99762,0.505706875,5.362096875000001,181.10685625,109.16106312499996,76.67495249999997,2.012555625,84.13466249999996,0.1710350647321254,255.3148282928516,22.938397051163378,0.0,53.080022085374765,12.233318468147129,16.92574215282678,552.0764455454131,0.0891301312550948,42.88361522450032,5.916219447847491,0.7679997063961319,3977.685775104929,924.0167205782363,900.0,765.9810242124726,520.7314878988739,76.15720844757988,930.6463633139582,0.5910579352797155,920.0191236813986,50.930797954483175,207,648,320455.970182874,LC
Calicium parvum,34.520775,38.18140625,18.004886250000002,0.63648375,8.66027375,141.39102187499995,110.50482874999996,75.21092187499997,2.4518506249999987,100.50127625,0.1321447799749194,63.75335141905277,24.3699736276058,0.0,12.108638653808224,17.840978342650423,3.021027193925505,513.5279369293575,0.0680448312479587,6.0715468782458215,6.844011130871291,0.8347355801177863,2858.0725810775043,799.8066059105437,874.6100349843879,769.1095496450027,464.7175319611746,68.67170840483394,790.9832341216572,0.4547783288596891,892.2256195740986,52.84069564331698,3778,8848,499325.325037576,LC
Perenniporia tenuis,45.635025,25.191255,32.4364225,0.72797,6.0483375,188.816725,95.5751975,69.468555,1.8798225,94.49921249999996,0.1132825756165656,109.16355116962188,18.01995421049053,0.0,76.35250072589092,10.56175220032044,-7.21101668823322,503.7520882026965,0.0637687981549982,16.097478524022144,4.696808168632557,0.8804084033562133,4031.864984205947,849.1995835055038,893.6166150145716,813.2640178177127,384.98517134549866,44.981790324652245,665.5564008018441,0.3044296872196051,1264.6195318582436,52.552927656410304,13,32,71995.7502997839,EN
Phlebia lilascens,38.215240625,50.7904025,19.7531075,0.85447125,10.335311875,148.46103750000003,123.700640625,65.09829250000001,1.647870625,24.21829625,0.3136239462969791,224.5139373709835,51.138323076208366,0.0,15.590509463249134,30.524553041231467,21.00218524658548,566.8250415685413,0.0883368910794031,42.32391789351642,7.688933215451845,0.7781158678040394,2562.175905653401,744.8661520455512,721.5206238183292,724.5302833253932,481.134555811218,72.88917239186534,882.4091915138941,0.5229445199737645,911.107967167578,38.70448400355163,24,84,172191.130848594,LC
Leotia lubrica,38.049681250000006,28.89314,14.55779875,0.522825,5.934845,188.09533749999997,121.7512724999999,72.09628624999999,1.92027875,84.91120499999984,0.1833083141898346,389.9610869869935,128.56257882531162,0.0,34.950411314083624,13.68685895962208,24.930780486236163,498.7254808546867,0.0748581627222732,88.29631685970647,4.565494300751299,0.8056841013589405,4341.765424722552,972.614721220145,900.6178669362291,833.006325724938,247.7834710105489,77.23889585833308,871.6761326877539,0.4700408894179612,1169.9653817567232,47.0597401951057,1912,4608,324031.045392089,LC
Aspropaxillus giganteus,42.708225,16.103055,13.30255,0.54655,3.6507,211.99375000000003,102.51798,74.90972000000001,1.6250650000000002,70.90691500000003,0.1061357841234924,712.3582954817256,169.0951078088312,0.0,28.29514630787128,8.550060795153453,45.2936838533367,507.15977338704965,0.081122678607389,154.89128967370826,3.98851425212345,0.7857479151967688,4823.867227394398,996.004305843673,903.2051636859352,879.7957642327237,227.20904001162987,78.4159341477312,779.101642288196,0.6022763299453895,1226.8039857595495,40.87434548694568,825,2372,280679.193970203,LC
Hygrocybe spadicea,48.49476250000001,7.54342375,14.8562975,0.59239625,1.7118125000000002,231.9982875,94.98181,63.45449875000007,1.6862600000000003,85.82335750000003,0.1745572592949237,543.9777560225114,130.54262570991096,0.0,64.4577211066118,12.162275860545106,53.12821431354225,498.8074372581284,0.0883627627759373,60.75422818899386,4.482603046455562,0.7810976801814009,4458.510429462205,988.4128286210588,900.0,849.4029705143721,269.8257942107436,77.58285495611527,863.9187117380998,0.4258542500710788,1061.993703908419,38.08479320375122,341,744,177398.561104776,VU
Fomitiporia punctata,44.18259,13.77572,16.00775,0.5185450000000001,3.2831900000000003,214.983725,101.97015000000005,80.36514000000004,1.8285,73.92662500000004,0.0321086234578123,529.5016959426781,136.46327244485173,0.0,66.9289981153016,9.538327558370826,35.062955589666416,514.311280917114,0.0789552508973904,151.93110018150318,4.38586177437194,0.7871934697525501,4507.912754412188,992.5885461200302,905.5069020683126,858.6349203650135,224.9957819478624,77.0,751.3183323150618,0.5996800257893159,1234.009310136712,40.66926763365504,6079,12100,331001.732710501,LC
Cortinarius dolabratus,40.569978125,39.640081875,19.34287625,0.8881749999999999,8.962205,147.6585499999999,100.5208375,69.59625187499995,1.8440275,82.17240749999996,0.2534934888992465,328.0315093632463,91.50322050254664,0.0,158.78411860628117,37.69097461704754,20.534890946093324,560.5064889349451,0.0857740449115938,85.60527934442926,8.773279141968416,0.7086872240190236,3813.135367924688,758.9190120545976,829.3190755405277,820.5949683487654,313.209029437129,65.74978846959199,853.8621116654954,0.4124899080668561,879.8417177103972,75.71267625528793,23,88,100060.216541854,LC
Calycina alniella,23.853272500000003,10.08785,14.507644375,0.512115,1.93143875,232.08550625,109.94478687499998,71.86122249999998,1.4021874999999997,57.662201875,-0.0408507928999307,890.356221469099,201.63337541126907,0.0,365.8923276831359,7.870425097123827,55.17613314775026,537.3961148582904,0.0915737129493699,302.34587959364745,3.6400518005951774,0.7044798332965123,5529.463387732681,999.9498707593197,935.7861571055644,924.3973974361268,157.59406685694415,79.07717149840235,832.8831496385833,0.436005205437775,1156.1174249337132,27.80035803843313,114,332,119375.87875395,
Hohenbuehelia atrocoerulea,56.831390625,11.6675425,18.7807325,0.1701775,2.635520625,224.80964375,95.89154,93.413856875,1.7739668749999995,19.9507275,-0.1264683410617289,771.2950684529318,216.75440143446144,0.0,59.06127022928828,9.640097695052438,56.66949174207378,549.1565829547146,0.1154216838807207,166.12654968090823,2.919214188666833,0.8185074537247582,3456.5238572951885,802.9284610670256,900.0161136209317,862.0873793771858,177.95070588465276,78.3086376031412,789.4922393159316,0.5865103581738764,714.4502606966871,36.45401139965625,40,132,120626.339197559,LC
Prosthecium pyriforme,79.63718750000001,13.03819375,33.00138125,0.6901875,3.1446500000000004,204.87003125,81.7314875,60.3338875,1.09724375,17.726824999999998,-0.0407141917666901,2797.253641450278,535.1098844380173,178.7245898161936,765.4212235642008,11.23974332553886,56.008278356661584,548.8484273645735,0.0671645472191866,543.0295217039267,7.081432586349366,0.575221034511999,4436.865226450269,999.8895856417774,917.7243003031424,836.9620048475641,36.24969453647266,59.71455892583592,557.1752126741161,0.481622329966697,1022.93927167927,12.91115213303117,11,16,10.1075691311417,
Lepiota cristata,42.6323625,15.943111875,12.04815375,0.437525625,3.41773125,214.75475,110.10317687500002,89.24077312500006,1.598276875,72.39032250000002,0.1450215662222589,546.1888976876656,151.38938513206642,0.0,16.057873126279873,8.26597150726257,35.06786905980278,488.45795554088414,0.0803854344895503,127.00887179035485,3.599081608866767,0.7982878187543846,4669.719553169465,992.2439849863664,900.4419841175677,853.064173707328,255.3708686962263,78.20167208085962,762.8377236572951,0.5863327279444598,1098.3389745448706,47.16843606019369,1786,3420,340437.45501143,LC
Armillaria borealis,38.145575,17.249735,15.8334,0.54799,3.72644,211.0075,115.46011500000002,74.54775500000002,1.7380700000000004,78.653385,0.1021086223586031,470.5185867969662,123.28640158298596,0.0,26.88742953975728,10.055393559729977,30.29804168691055,516.5278469693812,0.0771612693401891,119.2537106626396,4.593609436110416,0.7957483957119008,4302.146110322096,971.674660344118,900.0219619206332,858.3659462777788,261.4735270331406,77.16423894869448,789.7667472536734,0.594275944916343,1198.5667463042412,47.34804484649698,1774,4228,386551.845763528,LC
Erysiphe vanbruntiana,55.182465,15.768790000000005,14.143445000000002,0.5726025,4.096475,208.18602499999983,101.5871125,82.0058299999999,1.835115,77.011775,0.0804540132099818,1254.484664836429,280.9420959901151,0.0,476.29247975267407,10.161405788567926,49.85582130455899,523.3698073087036,0.0821703820764721,378.34591935789285,4.953523458576538,0.7881193815482924,5554.402085147266,1000.0,943.212780563636,873.7911674159661,153.12088018689505,78.51103300253735,760.8055019181346,0.4038829529543715,1225.5883872726893,38.18171874621534,77,216,144029.216425317,
Lecidea fuscoatra,35.630223125,3.4651275,18.414436875,0.028400625,0.8784337500000001,242.4120375,99.11395,101.0,2.035759375,68.74585125,0.0984001898985541,453.1813836918808,133.39019646646648,0.0,46.1662961397889,7.960714891421551,48.71156796544189,517.8486443954756,0.0800637572173533,74.30230160265195,4.559723875641624,0.848309085422417,4104.335027018726,924.7659256830104,900.0,794.7705740300936,226.17923401729848,76.53228043856495,860.4817872849977,0.6040892187889474,879.3304335019188,43.757603361719504,666,1984,316206.852919293,LC
Hydnellum fuligineoviolaceum,50.004360000000005,21.277715,26.783715,0.22217,4.810675,211.596275,87.04728499999993,193.80427,1.51756,86.80151,0.066976359172894,695.4720901571185,202.35307156625103,0.0,120.37376956777037,7.640911339072659,29.116013725999224,531.9114940427959,0.0869817810836264,165.38677943959598,2.3005740933538226,0.7647858189103571,3190.1792835201195,724.7681456637196,888.1364791919469,761.1150979764384,319.0181825734931,72.4886264190681,619.189241776707,0.67567795234496,1001.1862853054358,19.57479918749913,383,196,80741.3258108662,EN
Cystolepiota seminuda,45.4213525,23.7037675,12.86828375,0.495755,5.30597875,191.13926250000003,125.62650250000004,68.48898750000001,1.462045,77.98836125000004,0.135899363006371,511.1386980350974,153.12671740847213,0.0,15.81525682137517,12.229917856689896,52.001558095297774,489.05304880452246,0.0803061285702168,112.29658113564672,3.690484754065152,0.8112838125701127,4303.734944491477,892.1251337008327,900.0,828.3655484559796,233.2901776280352,77.61515136040317,775.6837040692063,0.6483479042799488,996.1499567852256,48.43450992389096,441,844,199591.076931911,LC
Xanthoparmelia loxodes,42.658800625,3.03068875,14.08228375,0.08649375,0.72316875,245.52840625,92.86379437499996,98.213725625,2.016366249999997,63.96440625,0.0258059991166058,688.4198305285493,160.6217951919417,0.0,50.95134209726979,5.96872041594779,53.08610186814212,507.9097651085994,0.0767976105282462,117.72504114875528,3.817273524879028,0.8460717081718538,4774.6536477551535,953.2014692781846,900.0,857.468246488574,214.02245417430868,77.38692160411236,875.6047240734275,0.5341278061789364,1162.0322388299512,42.002511616526526,605,1780,261775.546699123,LC
Seimatosporium vaccinii,55.71269375,16.21677625,19.23254375,0.72083,3.808524375,202.53500625,78.1222625,50.461015,1.4191081250000002,16.168304374999998,0.2057677888772558,1010.9250012457276,225.24586031725823,0.0,557.7614452081853,11.2689419813406,55.19949562229964,534.6976346051243,0.1186309780097448,217.75387389386816,4.230403645924216,0.5839561849834929,4204.723655345348,970.0602724873308,899.2883115636939,841.6131306372957,146.31131866923678,72.87086222374894,911.9656329406016,0.299045364767097,1077.3628065976109,33.106342338784714,10,40,55791.5134621124,
Lecania erysibe,79.238025,2.1939625,21.8675725,0.491355,0.5369375,245.825125,84.31393500000001,95.92383000000024,1.9311375,16.154675000000005,0.1541664859357061,909.7026714463072,237.51200071254252,74.88889289521143,52.902853764319865,10.425598992206597,55.78019778486164,599.4314214443039,0.1078595043580714,101.48404149668372,4.771573808731561,0.7875667335206955,3290.8348574773177,740.8829446358232,859.0859681649293,661.742164908335,151.7061852506544,76.76272098658616,819.2053681231653,0.4522246270032312,594.9322000042168,23.09297105185605,37,136,94078.0521904004,
Tubulicrinis calothrix,35.6345,30.6615375,19.0823375,0.7702249999999999,8.380675,148.7604375,111.3584875,64.4966,2.0531125,49.571362500000006,0.2348579856252551,32.075073181625235,19.623771136962045,0.0,8.646878286779229,54.47111471972948,-15.733065274106908,438.2516985248582,0.0700242030807383,2.5385586329833485,7.424132286608535,0.8367253715647015,2303.547311279112,783.1040942109548,850.9218471806527,679.5808124092547,566.3366550800444,61.22885290756342,729.9966248608625,0.4495590442305918,670.4237730825052,83.0266852553317,21,80,265851.550820868,LC
Cortinarius anthracinus,39.692091875,34.2570275,16.73866375,0.480375,7.0967775,163.259965625,108.5237175,78.84958562499999,1.7539006250000002,78.88997937500001,0.1334342519884206,346.16956646584987,134.33700623182224,0.0,41.48700371816705,14.21321813593826,51.85386998767923,519.1249167496084,0.0698124159160632,85.84125573194349,5.868372407030079,0.8089161322371238,4351.46352950495,965.4312667946456,900.0,833.1802554158231,221.67641482074453,75.08149193612658,876.5344556356243,0.5907772598973356,1085.453312041166,42.79547305570837,375,1044,147263.639692248,LC
Tricholoma atrosquamosum,42.8302375,26.723880625,14.458448125,0.477079375,6.0557,177.41145312499992,112.07335624999992,87.48745374999994,2.002892499999998,80.54402937499964,0.1843223038048194,186.8603071584502,36.79164872854305,0.0,44.816447811851766,8.898937785196665,7.685267020648929,491.7720055096921,0.0759794805002545,61.97679231626538,4.21437821669466,0.8073284828918627,3375.7629696931435,907.6220798433244,890.4153558630669,821.1816949834356,445.0995911918948,76.25884188851994,742.9388286944611,0.5016701585012536,1523.19804974644,50.10850165980777,365,864,470120.10397063,VU
Peziza varia,37.73880625,16.45410875,13.87731625,0.436543125,3.5775075,208.3221375,161.18985,81.85020999999999,1.70692125,54.02624562499991,0.1372593913849702,404.12285647015545,156.1763766052796,0.0,40.29857361578157,8.446495998494074,43.53747079247748,514.0133496340745,0.0849147063726196,124.81487634911846,4.095193395310976,0.8394438237677385,4907.587744795609,982.07232579362,923.851544550538,876.6118554845693,220.5692155711747,79.78572533541859,913.1800836317908,0.5228231387426254,1106.8135794543844,41.28786532485784,301,788,256029.322901342,LC
Polyozosia semipallida,37.9537,3.729205,11.16472375,0.25476625,1.1346087500000002,241.85435625,105.12305749999994,110.59362749999976,1.5521074999999995,35.74875249999991,0.0026249108914137,830.5663965115191,140.64910802899408,0.0,136.94356112392157,5.910149127105264,39.84185576160497,489.4486122244618,0.1193007625349235,196.43993961989372,3.673022294210494,0.7205082797361051,3721.746034721513,972.6069653405578,902.7352699630336,803.3289713597269,229.9703384867728,76.96988193930233,732.7251185765726,0.433097128154832,943.0755095373944,45.39469453436439,35,108,139785.196312063,
Ochrolechia upsaliensis,102.2017875,0.0,15.263005625,0.0,0.0,255.0,27.492040625,255.0,1.231413125,9.100608125,0.2627675587159668,81.16763916417804,6.959930608608752,0.0,0.1739797182183771,605.9631540970125,-21.7033248135012,544.1095398557197,0.1060590578635308,12.926832526193095,65.3934287399571,0.7330484026135091,846.5931092122996,43.04709656730011,0.0,510.7396876379085,966.2263730014618,11.826750646058263,1047.9143904804598,0.4016962023775304,522.5726586994529,153.66486860209184,10,36,10490.4845386033,LC
Psilocybe medullosa,47.175578125,21.850265625,15.651784375,0.804178125,4.90389375,181.455390625,106.509975,47.414828125,1.51540625,77.089775,0.2005263126590146,476.67005461772095,145.16114274276066,0.0,166.7042127932945,18.71950319824716,50.98140055488687,554.6598517510771,0.0817747028832603,139.06231219736182,10.713338326361928,0.7933225915649319,3351.119820632568,857.4856479906903,900.0,754.4725405121103,248.2857663995591,72.03031136724344,785.330873641886,0.4224890999710718,584.9432947823382,41.64651377063098,16,64,56560.0139898889,LC
Trichoderma leucopus,42.157125,33.0824875,19.37150625,0.71879375,7.515971875,167.774765625,114.548678125,66.04024375,1.89313125,95.08194375,0.1720140225709542,204.4509723166232,30.28973324957246,0.0,28.246874285631364,8.944975652557998,0.1600830648931741,489.5301500273433,0.0767319500463622,30.30064897795682,5.9285327874593206,0.8012207138597052,3683.013522574355,863.1266612477858,900.0,797.8401321808249,353.1493073023844,71.83291866026896,787.6582532301386,0.420129310498221,1313.1413878607732,54.58868888765258,202,596,397551.6407632,LC
Absconditella delutula,33.069275,24.252135,18.484475,0.975715,5.143445,199.62235,122.05693,83.11945999999999,1.61682,64.76997499999997,-0.1058384323343337,288.9772418511427,49.73201304389397,0.0,160.96470043012567,23.494871407203117,32.80719676683226,533.9788913279116,0.0424559698023689,79.6714228785236,5.513388922069957,0.7794924720431413,2199.075798862872,655.4691561628713,820.6463452378642,724.9403356304038,385.5012904273044,65.69185557076571,720.1658633164329,0.6249112311000385,729.2922788618803,36.50640494708879,17,60,65607.5792025372,VU
Pleurosticta acetabulum,31.6699,4.7688625,11.6548875,0.59275,1.1061125,238.525625,88.58528749999999,77.2043875,1.8681375,55.693075,0.0225522960571709,740.19806304216,178.91548490973847,0.0,62.05748626218599,10.778101501270024,52.88669482701019,517.201794542063,0.0783325436939766,165.81192976223937,4.174344414788012,0.8104050964184274,5317.589085824091,999.89926987234,943.7853004585348,896.0726386324436,217.21134315031816,79.00018389428182,870.0927765391899,0.5014886986688187,1134.4826819412997,36.48817934936027,2406,5396,258449.678613535,LC
Odontia fibrosa,37.4723025,0.90365125,17.046945,0.66481875,0.0689475,253.89190625,115.251105,59.68554999999999,1.45672875,86.45068875,0.1824617494526901,316.45501799821835,5.634829353660937,0.0,1.4775148588242888,9.945343165861402,-1.5234268409732428,542.3059502227485,0.0622148854433477,65.62280105090252,7.880590599802993,0.8388500747260104,2925.114003755996,642.9431195830232,789.0970940746602,829.2346073200506,688.023501955896,72.1282643179772,1004.3544846999406,0.5544832904128629,1129.6966901564754,79.33672483149877,23,80,195278.62089966,LC
Penicillium glaucoalbidum,34.6589075,11.825125,9.9251825,0.980305,3.2579325,215.66608750000003,95.656965,52.13303500000001,1.6698450000000005,39.209215000000015,0.0181107351778587,757.9793377508832,154.38656770606727,0.0,524.1159070259328,13.494324780783815,25.733953641156717,548.7929399229008,0.0509131312634751,162.80810903514322,5.665112571364281,0.7428895302648129,4886.769240126191,997.280449808246,942.836529783026,871.3332044939541,159.6087814648586,79.91441041283643,816.9013034866498,0.2299845149909539,1052.779210240787,28.235197820857955,30,88,190430.061414555,
Inocybe fibrosoides,76.56969062499999,33.168090625,9.440329375,0.987181875,8.265959375,176.422665625,119.38919875000002,30.285198750000003,1.07813125,21.469689375,0.3100023639283519,965.196021540654,372.4858276838448,116.43667710017252,111.5513373742428,8.730470811998417,72.98959510700186,610.6482152131315,0.1488438014785013,248.07451044029185,3.4749525769372056,0.6924379683487338,5409.035360584656,996.6136113123392,944.7208863537248,920.7009028680944,108.00624251360476,80.85439871613042,719.2015831007675,0.2403996461493172,862.5582141164776,29.886395094413075,10,24,2034.89982969913,VU
Fuscidea cyathoides,38.2911125,16.23705,17.075885,0.24159,3.633535,211.8848375,109.7804375,94.60659750000006,1.7112775000000002,79.15592750000013,0.0152642728007834,330.2014292515906,104.01933880696257,0.0,29.693593060537516,5.333559353372981,46.78582921747559,510.2276489947397,0.0644922125544929,69.64792677445622,5.923498697890626,0.808277500101845,3705.041698437332,936.5612104637491,900.0,827.5587692837249,259.3730002530331,76.44915367479265,925.1207043782456,0.5353195332531174,1092.9026110049408,46.38348940006136,310,996,221181.200613639,LC
Trapeliopsis glaucolepidea,38.151921875,19.649275,18.53944375,0.4311625,4.21725,208.722171875,112.8297875,87.897225,1.8116625,102.513665625,0.0587512689085557,205.85104845272207,80.74476635955764,0.0,32.91288930456608,37.4934946955143,33.602891179728694,554.7369851212472,0.096155014581006,10.299952018487655,4.917803046886567,0.8563150775031209,2385.2291952875744,494.2190443754245,795.2830470685432,731.2910000247052,405.9482864218541,71.85316342867863,754.9144815815946,0.4810067458040023,742.7103376396932,46.63207898628308,67,236,135852.020292961,
Russula vesca,40.516125,22.580525,15.019565,0.6007600000000001,5.031745,198.378675,113.021125,75.15816999999991,1.9194299999999944,83.58382499999975,0.1652622996209756,378.865110024692,119.67651647175964,0.0,40.96598867383804,12.69683780313794,45.61204070854579,524.5495220951267,0.0797319876842527,94.81622304538293,5.4791079140705765,0.8167619197955049,4202.595741498584,968.0213259265632,900.0,834.6045701571646,244.5630840235733,77.25792311945104,875.9814230685604,0.5559500538486104,1055.1496273476246,42.522346385760976,4423,8612,314691.510465698,LC
Phragmidium tuberculatum,40.661315,10.07124,13.8991475,0.6115700000000001,2.19767375,221.33723124999997,89.7520675,80.6464075,2.79044625,22.57254374999996,0.2083939443260406,795.5706090709423,179.2088215661044,0.0,415.5812397514744,10.07692855665593,55.05922276541618,491.9978629247192,0.1206393964004124,222.21568793380192,4.252106292961278,0.8042958680351383,5774.576609720213,1000.0,959.822119248136,882.3514900380875,152.962009517092,78.70636520612916,799.3193929327564,0.3849219244454234,974.226906965396,22.662576173410336,35,116,118590.118208334,
Incrustoporia papyracea,40.682356250000005,45.5142075,17.96551625,0.91352375,10.64659625,133.04006875,99.14309125,66.27034499999998,2.177165,105.67796125,0.1102571385213591,66.86565672416106,15.671001694840276,0.0,22.42305602125456,24.57380888487377,-8.391792699158168,482.34547924752127,0.0445437498600342,6.938096648659687,7.041542852547851,0.8218612262914469,2853.4846345742044,687.8419989924647,788.2972966802109,710.2385197184716,446.5078809497765,55.15242441348128,795.1953351709396,0.3346100427088685,854.6728688079305,65.34913166583729,79,240,251973.498816515,
